cv_edu,edu,cv_mun,mun,pob,pobreza_pct,pobreza_pob,extrema_pct,extrema_pob,moderada_pct,moderada_pob,vulnerables_c_pct,vulnerables_c_pob,vulnerables_i_pct,vulnerables_i_pob,rez_edu_pct,rez_edu_pob,rez_serv_salud_pct,rez_serv_salud_pob,rez_seg_social_pct,rez_seg_social_pob,rez_esp_viv_pct,rez_esp_viv_pob,rez_serv_viv_pct,rez_serv_viv_pob,rez_alim_pct,rez_alim_pob,ing_inf_bie_pct,ing_inf_bie_pob,ing_inf_min_pct,ing_inf_min_pob,gini,razon_ingreso
14,Jalisco,14065,Pihuamo,"12,181",50.9,"6,198",5.6,677,45.3,"5,521",38.1,"4,642",4.5,543,35.4,"4,311",22.0,"2,682",72.7,"8,854",6.1,745,22.2,"2,702",24.8,"3,021",55.3,"6,741",20.1,"2,447",0.364,0.16
14,Jalisco,14066,Poncitlán,"45,614",65.2,"29,723",21.2,"9,656",44.0,"20,068",20.4,"9,313",5.4,"2,467",27.0,"12,300",36.5,"16,661",74.0,"33,752",24.7,"11,273",16.8,"7,682",36.5,"16,658",70.6,"32,190",37.7,"17,213",0.427,0.14
14,Jalisco,14067,Puerto Vallarta,"235,587",45.5,"107,240",5.4,"12,797",40.1,"94,442",24.1,"56,822",10.5,"24,782",15.1,"35,584",28.2,"66,383",49.9,"117,538",11.4,"26,808",3.1,"7,333",25.1,"59,027",56.0,"132,022",21.6,"50,993",0.418,0.14
14,Jalisco,14068,Villa Purificación,"13,826",74.5,"10,296",15.1,"2,087",59.4,"8,209",19.4,"2,683",2.2,300,32.1,"4,435",25.7,"3,550",82.9,"11,467",17.2,"2,378",31.0,"4,282",29.4,"4,068",76.6,"10,596",40.2,"5,553",0.423,0.10
14,Jalisco,14069,Quitupan,"11,128",63.3,"7,045",16.8,"1,874",46.5,"5,171",34.2,"3,808",0.4,48,42.7,"4,746",44.4,"4,937",85.1,"9,475",11.5,"1,280",44.6,"4,965",24.2,"2,689",63.7,"7,092",30.8,"3,430",0.442,0.11
14,Jalisco,14070,El Salto,"122,619",43.8,"53,760",7.5,"9,218",36.3,"44,542",27.4,"33,640",9.9,"12,101",20.9,"25,634",36.7,"44,976",47.5,"58,212",10.6,"12,953",16.0,"19,648",29.9,"36,724",53.7,"65,861",16.8,"20,569",0.355,0.18
14,Jalisco,14071,San Cristóbal de la Barranca,"3,787",66.7,"2,528",11.5,437,55.2,"2,090",29.9,"1,133",1.1,41,29.6,"1,121",24.4,925,88.5,"3,350",11.7,442,32.9,"1,247",24.7,934,67.8,"2,569",32.4,"1,227",0.393,0.13
14,Jalisco,14072,San Diego de Alejandría,"5,234",66.4,"3,477",8.2,428,58.2,"3,049",27.4,"1,433",2.9,154,31.5,"1,647",32.6,"1,709",82.2,"4,304",5.6,295,19.1,"1,000",22.7,"1,190",69.4,"3,631",29.1,"1,524",0.372,0.15
14,Jalisco,14073,San Juan de los Lagos,"58,865",58.5,"34,452",9.4,"5,536",49.1,"28,915",28.9,"17,018",6.3,"3,726",27.9,"16,398",37.5,"22,094",72.5,"42,704",6.5,"3,809",25.8,"15,175",27.6,"16,244",64.9,"38,178",25.9,"15,228",0.376,0.14
14,Jalisco,14074,San Julián,"12,542",68.2,"8,557",6.9,864,61.3,"7,693",24.0,"3,007",4.1,509,24.9,"3,119",44.4,"5,567",85.1,"10,668",1.2,154,9.8,"1,235",20.4,"2,557",72.3,"9,066",31.6,"3,967",0.364,0.14
14,Jalisco,14075,San Marcos,"3,322",64.0,"2,128",7.7,255,56.4,"1,872",21.4,710,5.0,167,15.3,509,23.5,780,79.5,"2,640",6.8,224,14.5,481,21.8,726,69.1,"2,295",31.2,"1,035",0.409,0.13
14,Jalisco,14076,San Martín de Bolaños,"3,627",38.5,"1,396",6.9,252,31.6,"1,144",50.1,"1,816",2.0,72,37.3,"1,353",22.1,801,65.5,"2,376",17.2,624,35.3,"1,281",33.3,"1,208",40.5,"1,468",11.6,421,0.377,0.15
14,Jalisco,14077,San Martín Hidalgo,"26,535",49.0,"13,002",4.3,"1,133",44.7,"11,869",30.3,"8,029",6.7,"1,782",20.7,"5,480",35.3,"9,356",65.8,"17,452",2.8,745,6.9,"1,839",14.8,"3,918",55.7,"14,784",22.6,"6,004",0.413,0.15
14,Jalisco,14078,San Miguel el Alto,"34,177",67.5,"23,082",13.7,"4,677",53.9,"18,405",21.1,"7,222",5.4,"1,860",29.8,"10,186",46.3,"15,819",80.3,"27,429",4.8,"1,648",18.6,"6,342",27.6,"9,448",73.0,"24,941",35.5,"12,141",0.395,0.14
14,Jalisco,14079,Gómez Farías,"11,320",60.0,"6,797",9.5,"1,077",50.5,"5,720",22.3,"2,523",9.7,"1,103",24.4,"2,763",21.4,"2,418",67.5,"7,636",15.3,"1,735",23.9,"2,711",20.2,"2,289",69.8,"7,900",30.8,"3,488",0.364,0.17
14,Jalisco,14080,San Sebastián del Oeste,"7,223",38.1,"2,755",4.7,339,33.4,"2,416",56.2,"4,059",0.5,36,28.6,"2,066",23.9,"1,726",84.5,"6,107",8.4,604,23.0,"1,663",16.4,"1,182",38.6,"2,792",12.3,889,0.417,0.10
14,Jalisco,14081,Santa María de los Ángeles,"4,398",58.6,"2,578",5.9,261,52.7,"2,317",37.3,"1,639",0.9,38,37.1,"1,631",27.1,"1,190",79.3,"3,486",6.9,303,21.2,934,13.7,603,59.5,"2,616",23.6,"1,040",0.374,0.14
14,Jalisco,14082,Sayula,"26,474",50.1,"13,257",5.2,"1,388",44.8,"11,868",21.3,"5,635",11.0,"2,921",17.4,"4,594",25.0,"6,608",59.8,"15,845",9.1,"2,422",2.4,648,17.7,"4,689",61.1,"16,178",24.1,"6,390",0.412,0.12
14,Jalisco,14083,Tala,"64,617",37.4,"24,172",3.9,"2,503",33.5,"21,669",32.7,"21,159",7.8,"5,012",28.2,"18,208",24.9,"16,107",45.7,"29,519",4.7,"3,015",16.3,"10,552",25.8,"16,670",45.2,"29,184",11.7,"7,572",0.384,0.15
14,Jalisco,14084,Talpa de Allende,"14,821",73.6,"10,915",14.4,"2,135",59.2,"8,781",18.9,"2,809",3.3,495,27.1,"4,011",17.8,"2,636",83.8,"12,413",13.4,"1,991",34.6,"5,121",27.3,"4,051",77.0,"11,410",38.5,"5,707",0.414,0.11
14,Jalisco,14085,Tamazula de Gordiano,"37,554",47.9,"18,002",5.9,"2,219",42.0,"15,783",33.3,"12,491",7.4,"2,770",29.4,"11,054",27.8,"10,439",64.8,"24,334",5.1,"1,907",21.7,"8,155",15.5,"5,831",55.3,"20,773",22.0,"8,270",0.401,0.13
14,Jalisco,14086,Tapalpa,"18,511",65.1,"12,049",11.7,"2,160",53.4,"9,889",28.2,"5,216",2.5,471,28.3,"5,231",23.7,"4,378",85.5,"15,834",10.0,"1,853",21.7,"4,013",27.3,"5,056",67.6,"12,520",32.2,"5,968",0.381,0.14
14,Jalisco,14087,Tecalitlán,"16,360",65.1,"10,656",15.4,"2,512",49.8,"8,145",22.1,"3,618",5.4,890,29.8,"4,869",31.4,"5,131",77.7,"12,711",13.2,"2,161",35.5,"5,814",30.9,"5,049",70.6,"11,546",33.0,"5,403",0.417,0.11
14,Jalisco,14088,Tecolotlán,"14,102",50.3,"7,093",7.0,990,43.3,"6,103",33.3,"4,696",5.0,708,23.4,"3,301",25.1,"3,539",71.8,"10,124",4.7,664,21.5,"3,027",23.6,"3,326",55.3,"7,801",19.3,"2,726",0.407,0.13
14,Jalisco,14089,Techaluta de Montenegro,"3,740",47.7,"1,784",5.2,194,42.5,"1,589",45.4,"1,699",1.4,52,25.9,969,20.0,749,80.7,"3,019",8.0,299,16.7,623,18.0,675,49.1,"1,836",17.8,666,0.371,0.14
14,Jalisco,14090,Tenamaxtlán,"6,220",63.3,"3,940",6.6,410,56.8,"3,531",27.8,"1,730",4.0,249,22.2,"1,380",20.2,"1,255",82.6,"5,139",7.3,453,22.5,"1,398",19.4,"1,207",67.4,"4,190",28.5,"1,771",0.402,0.12
14,Jalisco,14091,Teocaltiche,"38,207",70.2,"26,806",15.2,"5,789",55.0,"21,017",21.3,"8,144",3.5,"1,347",31.3,"11,963",37.1,"14,188",83.4,"31,861",10.3,"3,935",29.8,"11,396",26.8,"10,222",73.7,"28,153",35.5,"13,570",0.395,0.13
14,Jalisco,14092,Teocuitatlán de Corona,"11,743",66.9,"7,855",8.6,"1,016",58.2,"6,840",26.5,"3,111",2.1,247,33.7,"3,959",22.0,"2,578",81.7,"9,597",6.3,743,28.7,"3,374",19.0,"2,226",69.0,"8,102",31.2,"3,664",0.412,0.10
14,Jalisco,14093,Tepatitlán de Morelos,"140,545",34.1,"47,872",3.2,"4,531",30.8,"43,341",39.9,"56,105",6.2,"8,746",28.3,"39,841",37.3,"52,393",53.2,"74,723",4.1,"5,792",9.1,"12,772",26.3,"36,935",40.3,"56,618",10.1,"14,183",0.412,0.13
14,Jalisco,14094,Tequila,"36,371",57.1,"20,751",9.6,"3,508",47.4,"17,243",22.7,"8,242",7.7,"2,813",19.0,"6,925",36.4,"13,223",68.6,"24,947",10.7,"3,893",23.6,"8,582",31.8,"11,577",64.8,"23,564",27.1,"9,867",0.415,0.13
14,Jalisco,14095,Teuchitlán,"10,462",46.3,"4,842",4.3,453,42.0,"4,389",34.4,"3,598",5.8,604,24.2,"2,527",34.2,"3,577",61.0,"6,380",3.0,315,7.5,781,22.3,"2,338",52.1,"5,446",19.7,"2,062",0.389,0.17
14,Jalisco,14096,Tizapán el Alto,"16,548",68.7,"11,369",10.7,"1,776",58.0,"9,592",21.0,"3,483",3.4,566,25.9,"4,281",34.9,"5,777",82.2,"13,602",7.0,"1,165",10.8,"1,786",26.3,"4,356",72.1,"11,935",33.2,"5,487",0.400,0.12
14,Jalisco,14097,Tlajomulco de Zúñiga,"471,399",31.3,"147,383",3.8,"17,782",27.5,"129,601",44.3,"208,691",5.8,"27,521",28.3,"133,557",46.0,"216,722",56.5,"266,473",5.3,"24,913",30.4,"143,405",22.7,"106,891",37.1,"174,905",9.3,"43,671",0.395,0.14
14,Jalisco,14098,Tlaquepaque,"586,567",36.2,"212,108",4.6,"26,869",31.6,"185,240",29.4,"172,716",8.8,"51,446",17.1,"100,226",32.5,"190,689",43.8,"257,054",8.5,"49,837",9.0,"52,775",27.6,"161,804",44.9,"263,554",13.0,"76,396",0.404,0.14
14,Jalisco,14099,Tolimán,"9,442",54.8,"5,171",9.6,908,45.1,"4,262",36.2,"3,421",2.9,270,30.0,"2,836",16.0,"1,511",77.8,"7,346",18.1,"1,713",40.4,"3,817",31.6,"2,979",57.6,"5,441",24.0,"2,268",0.372,0.14
14,Jalisco,14100,Tomatlán,"36,191",63.0,"22,789",13.6,"4,907",49.4,"17,882",28.2,"10,197",3.1,"1,115",28.6,"10,360",11.3,"4,097",80.6,"29,168",10.0,"3,605",45.3,"16,377",36.5,"13,219",66.1,"23,904",28.9,"10,448",0.414,0.10
14,Jalisco,14101,Tonalá,"465,200",32.9,"153,146",4.9,"22,993",28.0,"130,153",38.0,"176,843",5.8,"27,190",20.3,"94,633",41.7,"194,163",50.2,"233,662",10.0,"46,596",18.7,"87,210",24.0,"111,839",38.8,"180,336",9.9,"45,893",0.407,0.13
14,Jalisco,14102,Tonaya,"5,649",43.9,"2,480",3.3,186,40.6,"2,294",38.9,"2,196",8.3,471,30.4,"1,719",31.4,"1,775",63.7,"3,600",5.0,284,13.2,746,17.0,962,52.3,"2,952",18.4,"1,042",0.368,0.15
14,Jalisco,14103,Tonila,"6,558",59.4,"3,897",6.9,453,52.5,"3,444",21.2,"1,393",8.9,582,23.0,"1,506",24.6,"1,611",65.3,"4,280",7.2,473,13.8,904,16.7,"1,093",68.3,"4,479",29.3,"1,919",0.385,0.14
14,Jalisco,14104,Totatiche,"6,929",50.3,"3,482",7.3,506,42.9,"2,976",41.6,"2,880",1.3,88,32.6,"2,259",43.3,"2,997",75.7,"5,242",4.1,281,19.8,"1,372",12.8,887,51.5,"3,569",19.8,"1,373",0.410,0.10
14,Jalisco,14105,Tototlán,"22,432",55.6,"12,478",9.5,"2,125",46.2,"10,353",33.5,"7,523",4.8,"1,071",27.6,"6,195",38.0,"8,520",71.3,"15,986",4.0,900,43.3,"9,712",18.2,"4,086",60.4,"13,549",24.9,"5,577",0.410,0.12
14,Jalisco,14106,Tuxcacuesco,"4,514",41.5,"1,872",6.8,309,34.6,"1,564",51.3,"2,314",1.3,57,40.4,"1,826",30.8,"1,392",74.2,"3,350",13.8,625,35.2,"1,591",22.6,"1,018",42.7,"1,929",12.8,579,0.349,0.17
14,Jalisco,14107,Tuxcueca,"5,806",56.4,"3,275",8.3,479,48.2,"2,796",31.4,"1,820",4.1,235,22.5,"1,309",45.0,"2,614",77.2,"4,484",9.4,548,14.4,838,22.5,"1,307",60.5,"3,510",24.6,"1,427",0.411,0.15
14,Jalisco,14108,Tuxpan,"29,193",53.3,"15,550",10.5,"3,074",42.7,"12,476",26.4,"7,697",7.4,"2,161",22.9,"6,682",28.8,"8,404",63.4,"18,504",16.8,"4,905",19.2,"5,600",26.7,"7,797",60.7,"17,712",25.7,"7,499",0.394,0.14
14,Jalisco,14109,Unión de San Antonio,"21,173",64.4,"13,643",11.5,"2,434",52.9,"11,209",27.7,"5,856",4.1,875,30.4,"6,430",37.3,"7,890",77.0,"16,299",6.8,"1,445",14.4,"3,041",46.5,"9,852",68.6,"14,518",29.6,"6,274",0.522,0.11
14,Jalisco,14110,Unión de Tula,"12,761",53.9,"6,882",5.7,723,48.3,"6,159",30.9,"3,940",3.2,404,24.7,"3,155",24.2,"3,087",69.3,"8,849",5.3,673,23.3,"2,968",14.7,"1,881",57.1,"7,286",23.4,"2,989",0.440,0.11
14,Jalisco,14111,Valle de Guadalupe,"5,997",50.6,"3,037",5.3,319,45.3,"2,719",31.7,"1,904",6.1,367,29.3,"1,754",47.7,"2,858",67.4,"4,043",1.5,93,8.2,491,20.2,"1,213",56.8,"3,404",20.6,"1,235",0.398,0.14
14,Jalisco,14112,Valle de Juárez,"5,900",65.3,"3,853",10.1,596,55.2,"3,258",30.5,"1,801",1.7,100,27.4,"1,617",45.8,"2,704",88.0,"5,192",4.7,277,21.7,"1,279",20.2,"1,195",67.0,"3,953",29.5,"1,739",0.425,0.11
14,Jalisco,14113,San Gabriel,"14,710",47.1,"6,929",6.2,912,40.9,"6,017",42.0,"6,185",3.0,443,28.4,"4,184",33.7,"4,963",74.1,"10,893",10.4,"1,525",11.4,"1,675",28.6,"4,211",50.1,"7,372",16.9,"2,484",0.354,0.16
14,Jalisco,14114,Villa Corona,"13,027",51.0,"6,647",5.9,763,45.2,"5,884",28.2,"3,673",9.4,"1,228",25.9,"3,377",30.1,"3,919",61.3,"7,980",5.1,671,7.7,"1,002",26.6,"3,466",60.5,"7,876",24.8,"3,230",0.407,0.14
14,Jalisco,14115,Villa Guerrero,"4,129",64.5,"2,665",19.2,795,45.3,"1,871",30.8,"1,270",1.6,68,33.4,"1,380",43.3,"1,789",81.1,"3,347",17.1,708,61.0,"2,517",30.1,"1,241",66.2,"2,733",31.2,"1,288",0.429,0.11
14,Jalisco,14116,Villa Hidalgo,"14,033",67.5,"9,478",7.6,"1,068",59.9,"8,410",28.4,"3,987",1.6,218,28.7,"4,032",58.8,"8,253",89.4,"12,550",3.0,416,6.7,943,14.4,"2,027",69.1,"9,696",29.2,"4,100",0.386,0.12
14,Jalisco,14117,Cañadas de Obregón,"3,335",59.3,"1,977",8.6,287,50.7,"1,690",35.3,"1,177",3.1,102,38.6,"1,286",41.5,"1,384",78.1,"2,606",2.9,96,39.5,"1,316",13.3,445,62.3,"2,079",26.5,885,0.372,0.15
14,Jalisco,14118,Yahualica de González Gallo,"23,232",62.1,"14,419",13.9,"3,237",48.1,"11,182",29.6,"6,883",3.0,704,30.8,"7,161",34.4,"7,994",79.8,"18,545",3.4,783,51.1,"11,872",23.1,"5,365",65.1,"15,123",30.7,"7,131",0.433,0.10
14,Jalisco,14119,Zacoalco de Torres,"23,162",49.0,"11,348",7.1,"1,655",41.9,"9,693",37.3,"8,646",4.5,"1,037",22.8,"5,277",44.6,"10,331",73.1,"16,933",7.9,"1,833",19.8,"4,595",19.2,"4,444",53.5,"12,385",20.1,"4,646",0.382,0.15
14,Jalisco,14120,Zapopan,"1,294,901",22.8,"295,643",2.2,"28,012",20.7,"267,631",38.2,"494,940",5.7,"73,165",12.7,"163,920",33.8,"437,656",47.6,"616,805",5.0,"64,306",5.5,"71,563",14.1,"182,520",28.5,"368,808",7.0,"90,359",0.465,0.10
14,Jalisco,14121,Zapotiltic,"23,276",46.7,"10,859",3.9,900,42.8,"9,959",26.0,"6,061",11.6,"2,697",20.0,"4,648",38.7,"9,014",58.8,"13,677",4.3,998,3.4,787,15.3,"3,564",58.2,"13,556",19.5,"4,550",0.356,0.17
14,Jalisco,14122,Zapotitlán de Vadillo,"9,339",77.0,"7,190",20.0,"1,867",57.0,"5,323",16.0,"1,493",4.1,382,20.1,"1,881",14.7,"1,375",81.7,"7,629",22.9,"2,134",37.7,"3,517",30.3,"2,827",81.1,"7,572",50.1,"4,680",0.453,0.11
14,Jalisco,14123,Zapotlán del Rey,"20,756",60.0,"12,449",7.9,"1,633",52.1,"10,816",28.7,"5,958",5.8,"1,205",31.6,"6,569",31.8,"6,594",70.9,"14,717",4.7,981,17.5,"3,634",28.9,"6,004",65.8,"13,654",27.2,"5,646",0.362,0.18
14,Jalisco,14124,Zapotlanejo,"63,530",63.3,"40,185",11.3,"7,177",52.0,"33,008",28.6,"18,147",3.5,"2,205",32.1,"20,411",50.3,"31,936",82.0,"52,082",6.9,"4,360",15.7,"9,943",25.5,"16,197",66.7,"42,390",29.1,"18,478",0.376,0.15
14,Jalisco,14125,San Ignacio Cerro Gordo,"19,006",70.1,"13,322",14.9,"2,838",55.2,"10,484",24.3,"4,617",2.6,497,32.5,"6,168",42.0,"7,973",86.1,"16,366",3.8,725,24.0,"4,559",31.3,"5,955",72.7,"13,820",36.6,"6,952",0.409,0.13
15,México,15001,Acambay,"51,631",71.8,"37,051",29.2,"15,074",42.6,"21,977",23.1,"11,926",1.1,543,30.0,"15,509",18.0,"9,286",87.7,"45,292",16.6,"8,581",57.5,"29,707",51.3,"26,478",72.8,"37,594",41.6,"21,500",0.459,0.09
15,México,15002,Acolman,"158,905",39.2,"62,250",5.3,"8,453",33.9,"53,797",39.6,"62,904",5.0,"7,937",16.0,"25,438",36.9,"58,695",61.8,"98,263",9.2,"14,679",21.9,"34,784",30.4,"48,377",44.2,"70,187",9.7,"15,420",0.394,0.14
15,México,15003,Aculco,"53,562",57.4,"30,760",14.3,"7,680",43.1,"23,080",34.1,"18,284",1.6,870,26.6,"14,264",17.1,"9,155",81.9,"43,883",13.2,"7,073",35.5,"18,996",45.9,"24,604",59.1,"31,630",21.9,"11,704",0.400,0.13
15,México,15004,Almoloya de Alquisiras,"10,151",71.8,"7,290",28.3,"2,871",43.5,"4,419",20.5,"2,079",1.4,146,31.4,"3,191",20.2,"2,047",83.5,"8,478",20.0,"2,031",58.9,"5,976",35.7,"3,627",73.3,"7,436",42.2,"4,284",0.486,0.08
15,México,15005,Almoloya de Juárez,"141,927",50.2,"71,199",12.1,"17,187",38.1,"54,012",31.4,"44,575",4.2,"5,988",22.6,"32,012",23.0,"32,654",68.8,"97,651",13.9,"19,716",39.7,"56,291",34.9,"49,520",54.4,"77,188",18.8,"26,674",0.456,0.10
15,México,15006,Almoloya del Río,"8,502",45.5,"3,865",5.0,424,40.5,"3,441",36.7,"3,120",3.3,278,19.4,"1,652",31.8,"2,705",71.9,"6,114",12.2,"1,034",3.0,257,18.4,"1,563",48.7,"4,143",12.7,"1,079",0.381,0.13
15,México,15007,Amanalco,"17,108",71.0,"12,147",23.9,"4,097",47.1,"8,050",26.1,"4,464",0.5,89,31.3,"5,357",21.6,"3,687",91.9,"15,720",18.0,"3,086",43.7,"7,485",44.1,"7,539",71.5,"12,236",38.4,"6,563",0.402,0.11
15,México,15008,Amatepec,"20,063",66.9,"13,419",27.4,"5,505",39.4,"7,914",27.7,"5,549",1.0,194,33.6,"6,736",20.0,"4,010",77.6,"15,574",16.4,"3,293",75.2,"15,086",39.3,"7,890",67.8,"13,612",37.0,"7,421",0.467,0.11
15,México,15009,Amecameca,"40,875",45.4,"18,564",8.1,"3,310",37.3,"15,255",37.1,"15,180",4.5,"1,829",16.2,"6,626",47.4,"19,370",68.8,"28,121",28.8,"11,757",8.1,"3,330",31.5,"12,855",49.9,"20,394",13.5,"5,530",0.388,0.15
15,México,15010,Apaxco,"23,879",56.8,"13,569",12.4,"2,961",44.4,"10,608",31.1,"7,418",5.1,"1,212",23.3,"5,570",41.6,"9,940",69.8,"16,667",10.0,"2,395",35.4,"8,456",34.3,"8,186",61.9,"14,781",21.2,"5,065",0.375,0.16
15,México,15011,Atenco,"45,394",58.6,"26,612",12.3,"5,602",46.3,"21,010",27.5,"12,485",4.8,"2,171",17.2,"7,800",51.0,"23,141",72.2,"32,786",19.9,"9,040",16.2,"7,365",41.2,"18,719",63.4,"28,783",19.6,"8,918",0.353,0.17
15,México,15012,Atizapán,"8,748",66.7,"5,834",17.6,"1,539",49.1,"4,295",26.3,"2,301",2.1,187,21.3,"1,866",28.4,"2,488",87.2,"7,631",28.1,"2,462",8.5,740,41.6,"3,642",68.8,"6,022",29.0,"2,541",0.393,0.16
15,México,15013,Atizapán de Zaragoza,"536,894",30.1,"161,604",3.3,"17,599",26.8,"144,005",38.6,"207,379",5.4,"28,885",16.5,"88,746",31.2,"167,358",52.0,"279,435",9.1,"48,844",2.3,"12,189",27.7,"148,503",35.5,"190,489",7.3,"39,000",0.461,0.11
15,México,15014,Atlacomulco,"87,025",52.7,"45,889",13.0,"11,293",39.8,"34,596",29.7,"25,863",4.3,"3,706",21.0,"18,299",23.5,"20,485",73.8,"64,266",13.2,"11,477",23.0,"20,052",30.1,"26,230",57.0,"49,595",22.3,"19,429",0.431,0.13
15,México,15015,Atlautla,"19,134",70.4,"13,480",27.3,"5,225",43.1,"8,255",19.2,"3,672",3.7,701,22.2,"4,248",32.5,"6,223",77.5,"14,831",31.8,"6,088",37.9,"7,249",35.3,"6,759",74.1,"14,181",43.0,"8,225",0.456,0.12
15,México,15016,Axapusco,"22,299",59.4,"13,238",13.1,"2,931",46.2,"10,307",33.4,"7,438",2.2,480,23.5,"5,244",48.7,"10,865",84.5,"18,837",17.3,"3,864",18.5,"4,125",37.6,"8,394",61.5,"13,718",21.3,"4,752",0.368,0.15
15,México,15017,Ayapango,"9,753",44.7,"4,363",8.4,819,36.3,"3,544",40.9,"3,989",2.8,272,15.0,"1,466",39.0,"3,803",73.8,"7,196",23.4,"2,282",17.3,"1,687",28.2,"2,747",47.5,"4,635",14.0,"1,362",0.389,0.15
15,México,15018,Calimaya,"52,504",54.4,"28,572",10.8,"5,645",43.7,"22,927",27.7,"14,556",6.8,"3,555",20.1,"10,567",42.4,"22,278",61.4,"32,224",15.9,"8,365",12.2,"6,410",42.4,"22,237",61.2,"32,126",18.6,"9,748",0.366,0.17
15,México,15019,Capulhuac,"23,579",53.0,"12,487",10.2,"2,414",42.7,"10,073",34.3,"8,094",3.6,850,14.5,"3,422",59.7,"14,075",76.0,"17,926",11.3,"2,665",10.8,"2,557",31.6,"7,453",56.6,"13,337",18.5,"4,360",0.420,0.13
15,México,15020,Coacalco de Berriozábal,"324,247",22.4,"72,784",2.0,"6,350",20.5,"66,434",34.5,"111,988",7.9,"25,648",11.0,"35,634",29.6,"96,072",43.8,"141,939",2.6,"8,511",0.2,728,16.8,"54,457",30.4,"98,433",5.5,"17,701",0.397,0.13
15,México,15021,Coatepec Harinas,"33,941",66.2,"22,482",17.2,"5,824",49.1,"16,658",30.3,"10,284",0.5,173,39.4,"13,369",17.0,"5,779",89.9,"30,526",17.7,"5,999",33.7,"11,438",35.5,"12,050",66.7,"22,655",29.6,"10,031",0.507,0.07
15,México,15022,Cocotitlán,"15,086",39.8,"6,008",4.3,649,35.5,"5,359",33.0,"4,981",7.6,"1,146",16.4,"2,475",26.6,"4,011",52.1,"7,853",14.1,"2,131",5.6,852,27.6,"4,162",47.4,"7,154",11.0,"1,653",0.390,0.15
15,México,15023,Coyotepec,"42,990",57.3,"24,613",11.1,"4,751",46.2,"19,862",24.1,"10,349",8.0,"3,452",21.3,"9,174",37.4,"16,079",53.8,"23,111",14.2,"6,116",13.2,"5,664",42.1,"18,111",65.3,"28,065",21.2,"9,110",0.361,0.18
15,México,15024,Cuautitlán,"164,175",23.1,"37,988",2.3,"3,783",20.8,"34,205",40.1,"65,760",5.5,"9,037",12.3,"20,257",31.8,"52,197",45.1,"73,972",4.6,"7,540",12.5,"20,521",22.3,"36,675",28.6,"47,026",4.8,"7,932",0.422,0.11
15,México,15025,Chalco,"220,065",53.9,"118,716",11.9,"26,168",42.1,"92,548",27.0,"59,310",7.0,"15,381",18.3,"40,207",43.4,"95,468",61.0,"134,261",23.2,"51,068",22.4,"49,352",32.5,"71,515",60.9,"134,097",20.4,"44,931",0.386,0.15
15,México,15026,Chapa de Mota,"23,955",65.8,"15,755",20.6,"4,941",45.1,"10,814",28.3,"6,775",1.5,359,28.4,"6,799",12.5,"2,987",83.4,"19,973",12.2,"2,916",57.9,"13,869",37.4,"8,964",67.3,"16,113",33.2,"7,950",0.404,0.14
15,México,15027,Chapultepec,"13,054",40.9,"5,339",4.8,629,36.1,"4,710",36.6,"4,775",6.6,856,17.2,"2,250",25.5,"3,326",57.9,"7,559",13.1,"1,707",20.1,"2,628",31.4,"4,098",47.5,"6,194",10.8,"1,408",0.389,0.15
15,México,15028,Chiautla,"22,432",51.3,"11,503",8.6,"1,926",42.7,"9,578",35.7,"8,010",3.3,741,16.5,"3,693",50.7,"11,370",78.9,"17,708",14.2,"3,182",5.2,"1,155",33.1,"7,420",54.6,"12,245",16.6,"3,720",0.388,0.15
15,México,15029,Chicoloapan,"189,804",43.0,"81,642",6.8,"12,881",36.2,"68,761",27.0,"51,189",9.6,"18,304",16.4,"31,162",35.6,"67,564",54.1,"102,621",10.2,"19,292",5.4,"10,247",36.4,"69,159",52.7,"99,946",13.7,"25,941",0.382,0.16
15,México,15030,Chiconcuac,"19,944",55.5,"11,076",7.9,"1,580",47.6,"9,495",34.9,"6,962",2.2,433,12.1,"2,412",59.7,"11,914",82.8,"16,521",13.0,"2,596",8.7,"1,729",29.6,"5,912",57.7,"11,508",15.1,"3,017",0.357,0.15
15,México,15031,Chimalhuacán,"417,074",62.7,"261,496",13.7,"57,149",49.0,"204,347",24.7,"103,033",5.2,"21,571",20.4,"84,902",48.4,"201,935",69.6,"290,227",27.5,"114,577",12.2,"51,026",40.7,"169,955",67.9,"283,067",22.7,"94,808",0.348,0.17
15,México,15032,Donato Guerra,"23,978",80.7,"19,351",41.5,"9,945",39.2,"9,406",16.5,"3,964",0.7,174,38.4,"9,208",26.7,"6,398",90.7,"21,752",38.2,"9,164",66.3,"15,904",49.0,"11,760",81.4,"19,525",52.8,"12,670",0.420,0.12
15,México,15033,Ecatepec de Morelos,"1,773,155",40.8,"723,559",6.0,"107,023",34.8,"616,537",33.0,"584,364",6.7,"118,274",17.8,"314,747",40.3,"713,991",55.3,"980,002",9.7,"172,080",5.6,"99,634",31.1,"550,683",47.5,"841,833",11.1,"197,247",0.390,0.15
15,México,15034,Ecatzingo,"6,187",72.1,"4,461",30.2,"1,867",41.9,"2,594",21.4,"1,321",2.1,128,21.5,"1,330",31.6,"1,954",78.0,"4,828",34.9,"2,159",57.7,"3,569",36.9,"2,282",74.2,"4,589",43.3,"2,680",0.476,0.11
